"Ano","Mes","Descripcion","Importe"
"2015","4","Gasto de Capital y Prestamos Netos","5507.36"
"2015","4","Inversion","1889.5"
"2015","4","Inversion Financiera","0"
"2015","4","Transferencias","3617.86"
"2015","4","TOTAL GASTOS NETOS","26567.54"
"2015","4","BALANCE","739.75"
"2015","4","FINANCIAMIENTO","-739.8"
"2015","4","CReDITO EXTERNO NETO","460.8"
"2015","4","Desembolsos","1116.7"
"2015","4","Amortizacion","-616.7"
"2015","4","Transferencias Externas","49.4"
"2015","4","Bono Cupon Cero","-88.6"
"2015","4","CReDITO INTERNO NETO","-1200.6"
"2015","4","Utilizacion","3128.6"
"2015","4","Amortizacion","-2097.6"
"2015","4","Otro Financiamientos","300.5"
"2015","4","Flujo de Cuentas Por Pagar","-1473.6"
"2015","4","Flujo de Depositos","-1058.5"
"2015","4","PRODUCTO INTERNO BRUTO","460405.2"
"2015","4","BALANCE GLOBAL NETO / PIB (%)",".16"
"2015","3","INGRESOS TOTALES","17664.15"
"2015","3","Ingresos Corrientes","17259.35"
"2015","3","Donaciones HIPC","267.84"
"2015","3","Donaciones","136.97"
"2015","3","Ingresos de Capital","0"
"2015","3","GASTO CORRIENTE","16057.11"
"2015","3","Gasto de Consumo","10401.85"
"2015","3","Sueldos y salarios","7319.12"
"2015","3","Aportes Patronales","757.51"
"2015","3","Bienes y servicios","2325.21"
"2015","3","Comisiones","215.37"
"2015","3","Internos","161.31"
"2015","3","Externos","54.06"
"2015","3","Intereses Deuda","2714.18"
"2015","3","Internos","1943.8"
"2015","3","Externos","770.38"
"2015","3","Transferencias","2725.71"
"2015","3","AHORRO EN CUENTA CORRIENTE","1202.24"
"2015","3","Gasto de Capital y Prestamos Netos","4038.82"
"2015","3","Inversion","1335.22"
"2015","3","Inversion Financiera","0"
"2015","3","Transferencias","2703.6"
"2015","3","TOTAL GASTOS NETOS","20095.93"
"2015","3","BALANCE","-2431.78"
"2015","3","FINANCIAMIENTO","2431.8"
"2015","3","CReDITO EXTERNO NETO","402.3"
"2015","3","Desembolsos","927.8"
"2015","3","Amortizacion","-484.7"
"2015","3","Transferencias Externas","47.8"
"2015","3","Bono Cupon Cero","-88.6"
"2015","3","CReDITO INTERNO NETO","2029.5"
"2015","3","Utilizacion","2100.9"
"2015","3","Amortizacion","-1531"
"2015","3","Otro Financiamientos","319.5"
"2015","3","Flujo de Cuentas Por Pagar","-1694.7"
"2015","3","Flujo de Depositos","2834.8"
"2015","3","PRODUCTO INTERNO BRUTO","460405.2"
"2015","3","BALANCE GLOBAL NETO / PIB (%)","-.53"
"2015","2","INGRESOS TOTALES","11482.33"
"2015","2","Ingresos Corrientes","11199.61"
"2015","2","Donaciones HIPC","173.11"
"2015","2","Donaciones","109.6"
"2015","2","Ingresos de Capital","0"
"2015","2","GASTO CORRIENTE","10924.22"
"2015","2","Gasto de Consumo","7113.16"
"2015","2","Sueldos y salarios","4960.86"
"2015","2","Aportes Patronales","377.4"
"2015","2","Bienes y servicios","1774.89"
"2015","2","Comisiones","129.03"
"2015","2","Internos","99.19"
"2015","2","Externos","29.84"
"2015","2","Intereses Deuda","1675.57"
"2015","2","Internos","1474.79"
"2015","2","Externos","200.79"
"2015","2","Transferencias","2006.46"
"2015","2","AHORRO EN CUENTA CORRIENTE","275.39"
"2015","2","Gasto de Capital y Prestamos Netos","2269.34"
"2015","2","Inversion","605.88"
"2015","2","Inversion Financiera","0"
"2015","2","Transferencias","1663.45"
"2015","2","TOTAL GASTOS NETOS","13193.56"
"2015","2","BALANCE","-1711.23"
"2015","2","FINANCIAMIENTO","1711.2"
"2015","2","CReDITO EXTERNO NETO","67"
"2015","2","Desembolsos","360"
"2015","2","Amortizacion","-332.6"
"2015","2","Transferencias Externas","39.6"
"2015","2","Bono Cupon Cero","0"
"2015","2","CReDITO INTERNO NETO","1644.2"
"2015","2","Utilizacion","646.8"
"2015","2","Amortizacion","-505.5"
"2015","2","Otro Financiamientos","249.4"
"2015","2","Flujo de Cuentas Por Pagar","-603.3"
"2015","2","Flujo de Depositos","1856.8"
"2015","2","PRODUCTO INTERNO BRUTO","460405.2"
"2015","2","BALANCE GLOBAL NETO / PIB (%)","-.37"
"2015","1","INGRESOS TOTALES","5815.73"
"2015","1","Ingresos Corrientes","5761.43"
"2015","1","Donaciones HIPC","45.18"
"2015","1","Donaciones","9.11"
"2015","1","Ingresos de Capital","0"
"2015","1","GASTO CORRIENTE","5161.42"
"2015","1","Gasto de Consumo","3452.19"
"2015","1","Sueldos y salarios","2465.72"
"2015","1","Aportes Patronales","67.17"
"2015","1","Bienes y servicios","919.31"
"2015","1","Comisiones","63.59"
"2015","1","Internos","53.41"
"2015","1","Externos","10.18"
"2015","1","Intereses Deuda","753.5"
"2015","1","Internos","649.27"
"2015","1","Externos","104.23"
"2015","1","Transferencias","892.14"
"2015","1","AHORRO EN CUENTA CORRIENTE","600.01"
"2015","1","Gasto de Capital y Prestamos Netos","1251.59"
"2015","1","Inversion","459.33"
"2015","1","Inversion Financiera","0"
"2015","1","Transferencias","792.26"
"2015","1","TOTAL GASTOS NETOS","6413.02"
"2015","1","BALANCE","-597.29"
"2015","1","FINANCIAMIENTO","597.3"
"2015","1","CReDITO EXTERNO NETO","-100.7"
"2015","1","Desembolsos","59.3"
"2015","1","Amortizacion","-191.1"
"2015","1","Transferencias Externas","31.1"
"2015","1","Bono Cupon Cero","0"
"2015","1","CReDITO INTERNO NETO","698"
"2015","1","Utilizacion","646.8"
"2015","1","Amortizacion","-505.2"
"2015","1","Otro Financiamientos","77.4"
"2015","1","Flujo de Cuentas Por Pagar","-219.6"
"2015","1","Flujo de Depositos","698.6"
"2015","1","PRODUCTO INTERNO BRUTO","460405.2"
"2015","1","BALANCE GLOBAL NETO / PIB (%)","-.13"
