"Ano","Mes","Descripcion","Importe"
"2019","7","TRANSFERENCIAS SECTOR  PuBLICO","100"
"2019","7","OTROS INGRESOS NO TRIBUTARIOS","2981.48"
"2019","6","INGRESOS TOTALES","57311.75"
"2019","6","INGRESOS CORRIENTES","55822.56"
"2019","6","TRIBUTARIOS","53318.23"
"2019","6","DIRECTOS","18895.92"
"2019","6","RENTA","16960.26"
"2019","6","APORTE SOLIDARIO TEMPORAL","1417.91"
"2019","6","PROPIEDAD","201.51"
"2019","6","IMPUESTO AL ACTIVO NETO","316.24"
"2019","6","REVALUACIoN DE ACTIVOS","0"
"2019","6","INDIRECTOS","31027.67"
"2019","6","PRODUCCIoN","22944.4"
"2019","6","VENTAS","20957.09"
"2019","6","OTROS","1987.31"
"2019","6","SERVICIOS Y ACTIVIDADES ESPECIFICAS","8083.27"
"2019","6","APORTE VIAL Y GASTO SOCIAL","7101.14"
"2019","6","OTROS","982.13"
"2019","6","COMERCIO EXTERIOR","2013.74"
"2019","6","IMPORTACIONES","2013.74"
"2019","6","EXPORTACIONES","0"
"2019","6","VARIOS","7.09"
"2019","6","TASA DE SEGURIDAD","1373.8"
"2019","6","ING. NO TRIBUTARIOS","2504.34"
"2019","6","TRANSFERENCIAS SECTOR  PuBLICO","100"
"2019","6","OTROS INGRESOS NO TRIBUTARIOS","2404.34"
"2019","6","D/C INGRESOS RECIBIDOS POR INTERESES (ENEE)","0"
"2019","6","D/C INGRESOS RECIBIDOS POR INTERESES (ENEE)","0"
"2019","6","D/C INGRESOS RECIBIDOS POR INTERESES (ENEE)","0"
"2019","6","DONACIONES HIPC","959.87"
"2019","6","DONACIONES HIPC","960.15"
"2019","6","DONACIONES HIPC","960.84"
"2019","6","DONACIONES","529.32"
"2019","6","DONACIONES","656.34"
"2019","6","DONACIONES","732.74"
"2019","5","INGRESOS TOTALES","45369.13"
"2019","5","INGRESOS CORRIENTES","44282.18"
"2019","5","TRIBUTARIOS","42290.62"
"2019","5","DIRECTOS","13362.17"
"2019","5","RENTA","12023.43"
"2019","5","APORTE SOLIDARIO TEMPORAL","866.24"
"2019","5","PROPIEDAD","164.46"
"2019","5","IMPUESTO AL ACTIVO NETO","308.03"
"2019","5","REVALUACIoN DE ACTIVOS","0"
"2019","5","INDIRECTOS","26081.24"
"2019","5","PRODUCCIoN","19274.31"
"2019","5","VENTAS","17614.53"
"2019","5","OTROS","1659.78"
"2019","5","SERVICIOS Y ACTIVIDADES ESPECIFICAS","6806.93"
"2019","5","APORTE VIAL Y GASTO SOCIAL","5952.82"
"2019","5","OTROS","854.11"
"2019","5","COMERCIO EXTERIOR","1702.84"
"2019","5","IMPORTACIONES","1702.84"
"2019","5","EXPORTACIONES","0"
"2019","5","VARIOS","6.95"
"2019","5","TASA DE SEGURIDAD","1137.43"
"2019","5","ING. NO TRIBUTARIOS","1991.55"
"2019","5","TRANSFERENCIAS SECTOR  PuBLICO","100"
"2019","5","OTROS INGRESOS NO TRIBUTARIOS","1891.55"
"2019","5","D/C INGRESOS RECIBIDOS POR INTERESES (ENEE)","0"
"2019","5","DONACIONES HIPC","716.59"
"2019","5","DONACIONES","370.36"
"2019","4","INGRESOS TOTALES","37712.18"
"2019","4","INGRESOS CORRIENTES","36673.84"
"2019","4","TRIBUTARIOS","35018.15"
"2019","4","DIRECTOS","11827.3"
"2019","4","RENTA","10561.4"
"2019","4","APORTE SOLIDARIO TEMPORAL","838.39"
"2019","4","PROPIEDAD","127.89"
"2019","4","IMPUESTO AL ACTIVO NETO","299.63"
"2019","4","REVALUACIoN DE ACTIVOS","0"
"2019","4","INDIRECTOS","20881.13"
"2019","4","PRODUCCIoN","15475.02"
"2019","4","VENTAS","14172.9"
"2019","4","OTROS","1302.12"
"2019","4","SERVICIOS Y ACTIVIDADES ESPECIFICAS","5406.11"
"2019","4","APORTE VIAL Y GASTO SOCIAL","4756.55"
"2019","4","OTROS","649.56"
"2019","4","COMERCIO EXTERIOR","1363.62"
"2019","4","IMPORTACIONES","1363.62"
"2019","4","EXPORTACIONES","0"
"2019","4","VARIOS","4.16"
"2019","4","TASA DE SEGURIDAD","941.94"
"2019","4","ING. NO TRIBUTARIOS","1655.68"
"2019","4","TRANSFERENCIAS SECTOR  PuBLICO","100"
"2019","4","OTROS INGRESOS NO TRIBUTARIOS","1555.68"
"2019","4","D/C INGRESOS RECIBIDOS POR INTERESES (ENEE)","0"
"2019","4","DONACIONES HIPC","716.59"
"2019","4","DONACIONES","321.75"
"2019","3","INGRESOS TOTALES","24175.6"
"2019","3","INGRESOS CORRIENTES","23476.75"
"2019","3","TRIBUTARIOS","21571.56"
"2019","3","DIRECTOS","4175.97"
"2019","3","RENTA","4013.91"
"2019","3","APORTE SOLIDARIO TEMPORAL","41.59"
"2019","3","PROPIEDAD","99.49"
"2019","3","IMPUESTO AL ACTIVO NETO","20.98"
"2019","3","REVALUACIoN DE ACTIVOS","0"
"2019","3","INDIRECTOS","15644.38"
"2019","3","PRODUCCIoN","11616.13"
"2019","3","VENTAS","10650.58"
"2019","3","OTROS","965.55"
"2019","3","SERVICIOS Y ACTIVIDADES ESPECIFICAS","4028.25"
"2019","3","APORTE VIAL Y GASTO SOCIAL","3529.74"
"2019","3","OTROS","498.51"
"2019","3","COMERCIO EXTERIOR","1039.37"
"2019","3","IMPORTACIONES","1039.37"
"2019","3","EXPORTACIONES","0"
"2019","3","VARIOS","3.1"
"2019","3","TASA DE SEGURIDAD","708.73"
"2019","3","ING. NO TRIBUTARIOS","1196.45"
"2019","3","TRANSFERENCIAS SECTOR  PuBLICO","50"
"2019","3","OTROS INGRESOS NO TRIBUTARIOS","1146.45"
"2019","3","D/C INGRESOS RECIBIDOS POR INTERESES (ENEE)","0"
"2019","3","DONACIONES HIPC","262.93"
"2019","3","DONACIONES","435.92"
"2019","2","INGRESOS TOTALES","15402.32"
"2019","2","INGRESOS CORRIENTES","15056.85"
"2019","2","TRIBUTARIOS","13809.93"
"2019","2","DIRECTOS","2548.86"
"2019","2","RENTA","2456.28"
"2019","2","APORTE SOLIDARIO TEMPORAL","15.71"
"2019","2","PROPIEDAD","63.31"
"2019","2","IMPUESTO AL ACTIVO NETO","13.56"
"2019","2","REVALUACIoN DE ACTIVOS","0"
"2019","2","INDIRECTOS","10588.21"
"2019","2","PRODUCCIoN","7873.79"
"2019","2","VENTAS","7204.69"
"2019","2","OTROS","669.1"
"2019","2","SERVICIOS Y ACTIVIDADES ESPECIFICAS","2714.41"
"2019","2","APORTE VIAL Y GASTO SOCIAL","2407.49"
"2019","2","OTROS","306.92"
"2019","2","COMERCIO EXTERIOR","670.71"
"2019","2","IMPORTACIONES","670.71"
"2019","2","EXPORTACIONES","0"
"2019","2","VARIOS","2.16"
"2019","2","TASA DE SEGURIDAD","485.54"
"2019","2","ING. NO TRIBUTARIOS","761.38"
"2019","2","TRANSFERENCIAS SECTOR  PuBLICO","50"
"2019","2","OTROS INGRESOS NO TRIBUTARIOS","711.38"
"2019","2","D/C INGRESOS RECIBIDOS POR INTERESES (ENEE)","0"
"2019","2","DONACIONES HIPC","227.07"
"2019","2","DONACIONES","118.4"
"2019","1","INGRESOS TOTALES","8220.02"
"2019","1","INGRESOS CORRIENTES","8002.85"
"2019","1","TRIBUTARIOS","7628.61"
"2019","1","DIRECTOS","1348.66"
"2019","1","RENTA","1311.34"
"2019","1","APORTE SOLIDARIO TEMPORAL","5.12"
"2019","1","PROPIEDAD","23.45"
"2019","1","IMPUESTO AL ACTIVO NETO","8.74"
"2019","1","REVALUACIoN DE ACTIVOS","0"
"2019","1","INDIRECTOS","5677.3"
"2019","1","PRODUCCIoN","4276.31"
"2019","1","VENTAS","3893.07"
"2019","1","OTROS","383.24"
"2019","1","SERVICIOS Y ACTIVIDADES ESPECIFICAS","1400.99"
"2019","1","APORTE VIAL Y GASTO SOCIAL","1220.45"
"2019","1","OTROS","180.54"
"2019","1","COMERCIO EXTERIOR","356.13"
"2019","1","IMPORTACIONES","356.13"
"2019","1","EXPORTACIONES","0"
"2019","1","VARIOS","1.17"
"2019","1","TASA DE SEGURIDAD","245.35"
"2019","1","ING. NO TRIBUTARIOS","374.24"
"2019","1","TRANSFERENCIAS SECTOR  PuBLICO","0"
"2019","1","OTROS INGRESOS NO TRIBUTARIOS","374.24"
"2019","1","D/C INGRESOS RECIBIDOS POR INTERESES (ENEE)","0"
"2019","1","DONACIONES HIPC","127.23"
"2019","1","DONACIONES","89.94"
