"Ano","Mes","Descripcion","Importe"
"2018","10","INGRESOS TOTALES","95287.69"
"2018","10","INGRESOS CORRIENTES","91848.46"
"2018","10","TRIBUTARIOS","84588.05"
"2018","10","DIRECTOS","29659.62"
"2018","10","RENTA","26994.83"
"2018","10","APORTE SOLIDARIO TEMPORAL","2043.26"
"2018","10","PROPIEDAD","354.84"
"2018","10","IMPUESTO AL ACTIVO NETO","266.68"
"2018","10","REVALUACIoN DE ACTIVOS","0"
"2018","10","INDIRECTOS","51318.45"
"2018","10","PRODUCCIoN","37786.93"
"2018","10","VENTAS","34522.24"
"2018","10","OTROS","3264.69"
"2018","10","SERVICIOS Y ACTIVIDADES ESPECIFICAS","13531.52"
"2018","10","APORTE VIAL Y GASTO SOCIAL","10887.34"
"2018","10","OTROS","2644.18"
"2018","10","COMERCIO EXTERIOR","3594.91"
"2018","10","IMPORTACIONES","3594.91"
"2018","10","EXPORTACIONES","0"
"2018","10","VARIOS","15.07"
"2018","10","TASA DE SEGURIDAD","2247.88"
"2018","10","ING. NO TRIBUTARIOS","5012.53"
"2018","10","TRANSFERENCIAS SECTOR  PuBLICO","85"
"2018","10","OTROS INGRESOS NO TRIBUTARIOS","4927.53"
"2018","10","INGRESOS RECIBIDOS POR INTERESES (ENEE)","1041.22"
"2018","10","DONACIONES HIPC","1466.68"
"2018","10","DONACIONES","931.34"
"2018","9","INGRESOS TOTALES","87137.79"
"2018","9","INGRESOS CORRIENTES","83771.23"
"2018","9","TRIBUTARIOS","77057.96"
"2018","9","DIRECTOS","28040.35"
"2018","9","RENTA","25424.97"
"2018","9","APORTE SOLIDARIO TEMPORAL","2038.32"
"2018","9","PROPIEDAD","315.49"
"2018","9","IMPUESTO AL ACTIVO NETO","261.57"
"2018","9","REVALUACIoN DE ACTIVOS","0"
"2018","9","INDIRECTOS","45860.3"
"2018","9","PRODUCCIoN","33886.17"
"2018","9","VENTAS","30971.26"
"2018","9","OTROS","2914.91"
"2018","9","SERVICIOS Y ACTIVIDADES ESPECIFICAS","11974.13"
"2018","9","APORTE VIAL Y GASTO SOCIAL","9806.62"
"2018","9","OTROS","2167.51"
"2018","9","COMERCIO EXTERIOR","3145.1"
"2018","9","IMPORTACIONES","3145.1"
"2018","9","EXPORTACIONES","0"
"2018","9","VARIOS","12.2"
"2018","9","TASA DE SEGURIDAD","2054.3"
"2018","9","ING. NO TRIBUTARIOS","4658.96"
"2018","9","TRANSFERENCIAS SECTOR  PuBLICO","85"
"2018","9","OTROS INGRESOS NO TRIBUTARIOS","4573.96"
"2018","9","INGRESOS RECIBIDOS POR INTERESES (ENEE)","1041.22"
"2018","9","DONACIONES HIPC","1571.13"
"2018","9","DONACIONES","754.22"
"2018","8","INGRESOS TOTALES","74786.51"
"2018","8","INGRESOS CORRIENTES","71648.08"
"2018","8","TRIBUTARIOS","65635.83"
"2018","8","DIRECTOS","22233.28"
"2018","8","RENTA","20205.3"
"2018","8","APORTE SOLIDARIO TEMPORAL","1495.26"
"2018","8","PROPIEDAD","272.68"
"2018","8","IMPUESTO AL ACTIVO NETO","260.04"
"2018","8","REVALUACIoN DE ACTIVOS","0"
"2018","8","INDIRECTOS","40633.77"
"2018","8","PRODUCCIoN","30165.49"
"2018","8","VENTAS","27577.79"
"2018","8","OTROS","2587.7"
"2018","8","SERVICIOS Y ACTIVIDADES ESPECIFICAS","10468.28"
"2018","8","APORTE VIAL Y GASTO SOCIAL","8668.06"
"2018","8","OTROS","1800.22"
"2018","8","COMERCIO EXTERIOR","2756.65"
"2018","8","IMPORTACIONES","2756.65"
"2018","8","EXPORTACIONES","0"
"2018","8","VARIOS","12.13"
"2018","8","TASA DE SEGURIDAD","1821.46"
"2018","8","ING. NO TRIBUTARIOS","4190.79"
"2018","8","TRANSFERENCIAS SECTOR  PuBLICO","94.13"
"2018","8","OTROS INGRESOS NO TRIBUTARIOS","4096.66"
"2018","8","INGRESOS RECIBIDOS POR INTERESES (ENEE)","1041.22"
"2018","8","DONACIONES HIPC","1433.84"
"2018","8","DONACIONES","663.37"
"2018","7","INGRESOS TOTALES","66697.9"
"2018","7","INGRESOS CORRIENTES","63905.33"
"2018","7","TRIBUTARIOS","58426.91"
"2018","7","DIRECTOS","20889.48"
"2018","7","RENTA","18957.2"
"2018","7","APORTE SOLIDARIO TEMPORAL","1439.75"
"2018","7","PROPIEDAD","233.82"
"2018","7","IMPUESTO AL ACTIVO NETO","258.71"
"2018","7","REVALUACIoN DE ACTIVOS","0"
"2018","7","INDIRECTOS","35184.46"
"2018","7","PRODUCCIoN","26260.06"
"2018","7","VENTAS","24025.07"
"2018","7","OTROS","2234.99"
"2018","7","SERVICIOS Y ACTIVIDADES ESPECIFICAS","8924.39"
"2018","7","APORTE VIAL Y GASTO SOCIAL","7567.59"
"2018","7","OTROS","1356.8"
"2018","7","COMERCIO EXTERIOR","2345.17"
"2018","7","IMPORTACIONES","2345.17"
"2018","7","EXPORTACIONES","0"
"2018","7","VARIOS","7.79"
"2018","7","TASA DE SEGURIDAD","1584.51"
"2018","7","ING. NO TRIBUTARIOS","3893.91"
"2018","7","TRANSFERENCIAS SECTOR  PuBLICO","85"
"2018","7","OTROS INGRESOS NO TRIBUTARIOS","3808.91"
"2018","7","INGRESOS RECIBIDOS POR INTERESES (ENEE)","1041.2"
"2018","7","DONACIONES HIPC","1288.9"
"2018","7","DONACIONES","462.47"
"2018","6","INGRESOS TOTALES","57135.28"
"2018","6","INGRESOS CORRIENTES","55323.17"
"2018","6","TRIBUTARIOS","51438.77"
"2018","6","DIRECTOS","19571.21"
"2018","6","RENTA","17695.3"
"2018","6","APORTE SOLIDARIO TEMPORAL","1423.8"
"2018","6","PROPIEDAD","201.88"
"2018","6","IMPUESTO AL ACTIVO NETO","250.23"
"2018","6","REVALUACIoN DE ACTIVOS","0"
"2018","6","INDIRECTOS","29851.57"
"2018","6","PRODUCCIoN","22417.18"
"2018","6","VENTAS","20480.17"
"2018","6","OTROS","1937.02"
"2018","6","SERVICIOS Y ACTIVIDADES ESPECIFICAS","7434.39"
"2018","6","APORTE VIAL Y GASTO SOCIAL","6496.8"
"2018","6","OTROS","937.59"
"2018","6","COMERCIO EXTERIOR","2008.34"
"2018","6","IMPORTACIONES","2008.34"
"2018","6","EXPORTACIONES","0"
"2018","6","VARIOS","7.66"
"2018","6","TASA DE SEGURIDAD","1367.78"
"2018","6","ING. NO TRIBUTARIOS","2516.62"
"2018","6","TRANSFERENCIAS SECTOR  PuBLICO","85"
"2018","6","OTROS INGRESOS NO TRIBUTARIOS","2431.62"
"2018","6","INGRESOS RECIBIDOS POR INTERESES (ENEE)","516.63"
"2018","6","DONACIONES HIPC","927.13"
"2018","6","DONACIONES","368.35"
"2018","5","INGRESOS TOTALES","45416.88"
"2018","5","INGRESOS CORRIENTES","43897.48"
"2018","5","TRIBUTARIOS","40559.75"
"2018","5","DIRECTOS","14111.29"
"2018","5","RENTA","12811.73"
"2018","5","APORTE SOLIDARIO TEMPORAL","889.42"
"2018","5","PROPIEDAD","162.53"
"2018","5","IMPUESTO AL ACTIVO NETO","247.6"
"2018","5","REVALUACIoN DE ACTIVOS","0"
"2018","5","INDIRECTOS","24761.18"
"2018","5","PRODUCCIoN","18567.46"
"2018","5","VENTAS","16973.07"
"2018","5","OTROS","1594.39"
"2018","5","SERVICIOS Y ACTIVIDADES ESPECIFICAS","6193.72"
"2018","5","APORTE VIAL Y GASTO SOCIAL","5354.12"
"2018","5","OTROS","839.6"
"2018","5","COMERCIO EXTERIOR","1682.12"
"2018","5","IMPORTACIONES","1682.12"
"2018","5","EXPORTACIONES","0"
"2018","5","VARIOS","5.17"
"2018","5","TASA DE SEGURIDAD","1128.42"
"2018","5","ING. NO TRIBUTARIOS","2209.31"
"2018","5","TRANSFERENCIAS SECTOR  PuBLICO","85"
"2018","5","OTROS INGRESOS NO TRIBUTARIOS","2124.31"
"2018","5","INGRESOS RECIBIDOS POR INTERESES (ENEE)","516.63"
"2018","5","DONACIONES HIPC","675.64"
"2018","5","DONACIONES","327.13"
"2018","4","INGRESOS TOTALES","36736.89"
"2018","4","INGRESOS CORRIENTES","35524.52"
"2018","4","TRIBUTARIOS","32750.62"
"2018","4","DIRECTOS","11741.38"
"2018","4","RENTA","10545.58"
"2018","4","APORTE SOLIDARIO TEMPORAL","859.82"
"2018","4","PROPIEDAD","124.35"
"2018","4","IMPUESTO AL ACTIVO NETO","211.63"
"2018","4","REVALUACIoN DE ACTIVOS","0"
"2018","4","INDIRECTOS","19691.76"
"2018","4","PRODUCCIoN","14755.95"
"2018","4","VENTAS","13492.62"
"2018","4","OTROS","1263.32"
"2018","4","SERVICIOS Y ACTIVIDADES ESPECIFICAS","4935.82"
"2018","4","APORTE VIAL Y GASTO SOCIAL","4249.54"
"2018","4","OTROS","686.28"
"2018","4","COMERCIO EXTERIOR","1312.85"
"2018","4","IMPORTACIONES","1312.85"
"2018","4","EXPORTACIONES","0"
"2018","4","VARIOS","4.63"
"2018","4","TASA DE SEGURIDAD","896.87"
"2018","4","ING. NO TRIBUTARIOS","1877.02"
"2018","4","TRANSFERENCIAS SECTOR  PuBLICO","85"
"2018","4","OTROS INGRESOS NO TRIBUTARIOS","1792.02"
"2018","4","INGRESOS RECIBIDOS POR INTERESES (ENEE)","516.63"
"2018","4","DONACIONES HIPC","503.36"
"2018","4","DONACIONES","192.39"
"2018","3","INGRESOS TOTALES","22358.24"
"2018","3","INGRESOS CORRIENTES","21346.96"
"2018","3","TRIBUTARIOS","19217.58"
"2018","3","DIRECTOS","3811.65"
"2018","3","RENTA","3681.07"
"2018","3","APORTE SOLIDARIO TEMPORAL","32.84"
"2018","3","PROPIEDAD","93.45"
"2018","3","IMPUESTO AL ACTIVO NETO","4.29"
"2018","3","REVALUACIoN DE ACTIVOS","0"
"2018","3","INDIRECTOS","14420.03"
"2018","3","PRODUCCIoN","10903.33"
"2018","3","VENTAS","9987.95"
"2018","3","OTROS","915.37"
"2018","3","SERVICIOS Y ACTIVIDADES ESPECIFICAS","3516.71"
"2018","3","APORTE VIAL Y GASTO SOCIAL","3050.4"
"2018","3","OTROS","466.31"
"2018","3","COMERCIO EXTERIOR","982.77"
"2018","3","IMPORTACIONES","982.77"
"2018","3","EXPORTACIONES","0"
"2018","3","VARIOS","3.13"
"2018","3","TASA DE SEGURIDAD","675.9"
"2018","3","ING. NO TRIBUTARIOS","1453.47"
"2018","3","TRANSFERENCIAS SECTOR  PuBLICO","42.5"
"2018","3","OTROS INGRESOS NO TRIBUTARIOS","1410.97"
"2018","3","INGRESOS RECIBIDOS POR INTERESES (ENEE)","516.63"
"2018","3","DONACIONES HIPC","361.7"
"2018","3","DONACIONES","132.96"
"2018","2","INGRESOS TOTALES","15244.81"
"2018","2","INGRESOS CORRIENTES","14419.59"
"2018","2","TRIBUTARIOS","12895.64"
"2018","2","DIRECTOS","2537.11"
"2018","2","RENTA","2475.45"
"2018","2","APORTE SOLIDARIO TEMPORAL","4.27"
"2018","2","PROPIEDAD","55.21"
"2018","2","IMPUESTO AL ACTIVO NETO","2.17"
"2018","2","REVALUACIoN DE ACTIVOS","0"
"2018","2","INDIRECTOS","9713.6"
"2018","2","PRODUCCIoN","7313.64"
"2018","2","VENTAS","6699.02"
"2018","2","OTROS","614.62"
"2018","2","SERVICIOS Y ACTIVIDADES ESPECIFICAS","2399.96"
"2018","2","APORTE VIAL Y GASTO SOCIAL","2099.3"
"2018","2","OTROS","300.66"
"2018","2","COMERCIO EXTERIOR","641.92"
"2018","2","IMPORTACIONES","641.92"
"2018","2","EXPORTACIONES","0"
"2018","2","VARIOS","3.01"
"2018","2","TASA DE SEGURIDAD","458.31"
"2018","2","ING. NO TRIBUTARIOS","1065.64"
"2018","2","TRANSFERENCIAS SECTOR  PuBLICO","42.5"
"2018","2","OTROS INGRESOS NO TRIBUTARIOS","1023.14"
"2018","2","INGRESOS RECIBIDOS POR INTERESES (ENEE)","516.63"
"2018","2","DONACIONES HIPC","186.16"
"2018","2","DONACIONES","122.43"
"2018","1","INGRESOS TOTALES","8107.66"
"2018","1","INGRESOS CORRIENTES","7492.98"
"2018","1","TRIBUTARIOS","6833.36"
"2018","1","DIRECTOS","1422.08"
"2018","1","RENTA","1395.11"
"2018","1","APORTE SOLIDARIO TEMPORAL","1.52"
"2018","1","PROPIEDAD","24.71"
"2018","1","IMPUESTO AL ACTIVO NETO",".73"
"2018","1","REVALUACIoN DE ACTIVOS","0"
"2018","1","INDIRECTOS","5067.67"
"2018","1","PRODUCCIoN","3862.81"
"2018","1","VENTAS","3523.6"
"2018","1","OTROS","339.21"
"2018","1","SERVICIOS Y ACTIVIDADES ESPECIFICAS","1204.86"
"2018","1","APORTE VIAL Y GASTO SOCIAL","1022.92"
"2018","1","OTROS","181.94"
"2018","1","COMERCIO EXTERIOR","341.35"
"2018","1","IMPORTACIONES","341.35"
"2018","1","EXPORTACIONES","0"
"2018","1","VARIOS","2.26"
"2018","1","TASA DE SEGURIDAD","218.77"
"2018","1","ING. NO TRIBUTARIOS","440.85"
"2018","1","TRANSFERENCIAS SECTOR  PuBLICO","0"
"2018","1","OTROS INGRESOS NO TRIBUTARIOS","440.85"
"2018","1","INGRESOS RECIBIDOS POR INTERESES (ENEE)","516.39"
"2018","1","DONACIONES HIPC","92.93"
"2018","1","DONACIONES","5.37"
