"Ano","Mes","Descripcion","Importe"
"2016","7","FINANCIAMIENTO","2098.88"
"2016","7","CReDITO EXTERNO NETO","169.38"
"2016","7","Desembolsos","2258.83"
"2016","7","Amortizacion","-2129.2"
"2016","7","Transferencias Externas","137.2"
"2016","7","Bono Cupon Cero","-97.45"
"2016","7","CReDITO INTERNO NETO","1929.5"
"2016","7","Utilizacion","6940.43"
"2016","7","Amortizacion","-4663.42"
"2016","7","Otro Financiamientos","1037.07"
"2016","7","Concesion Neta","0"
"2016","7","Flujo de Cuentas Por Pagar","-1174.9"
"2016","7","Flujo de Depositos","-209.68"
"2016","7","PRODUCTO INTERNO BRUTO","495921.9"
"2016","7","BALANCE GLOBAL NETO / PIB (%)","-.42"
"2016","6","INGRESOS TOTALES","49426.43"
"2016","6","Ingresos Corrientes","47797.78"
"2016","6","Donaciones HIPC","961.34"
"2016","6","Donaciones","667.32"
"2016","6","Ingresos de Capital","0"
"2016","6","GASTO CORRIENTE","39966.98"
"2016","6","Gasto de Consumo","25102.93"
"2016","6","Sueldos y salarios","17017.14"
"2016","6","Aportes Patronales","2079.34"
"2016","6","Bienes y servicios","6006.45"
"2016","6","Comisiones","533.16"
"2016","6","Internos","371.94"
"2016","6","Externos","161.22"
"2016","6","Intereses Deuda","5819.87"
"2016","6","Internos","3692.66"
"2016","6","Externos","2127.21"
"2016","6","Transferencias","8511.01"
"2016","6","AHORRO EN CUENTA CORRIENTE","7830.8"
"2016","6","Gasto de Capital","10285.02"
"2016","6","Inversion","4380.9"
"2016","6","Transferencias","5904.11"
"2016","6","TOTAL GASTOS NETOS","50251.99"
"2016","6","BALANCE","-825.56"
"2016","6","FINANCIAMIENTO","825.62"
"2016","6","CReDITO EXTERNO NETO","185.17"
"2016","6","Desembolsos","2023.06"
"2016","6","Amortizacion","-1859.64"
"2016","6","Transferencias Externas","119.15"
"2016","6","Bono Cupon Cero","-97.4"
"2016","6","CReDITO INTERNO NETO","640.45"
"2016","6","Utilizacion","5887.75"
"2016","6","Amortizacion","-2093"
"2016","6","Otro Financiamientos","985.1"
"2016","6","Concesion Neta","0"
"2016","6","Flujo de Cuentas Por Pagar","-754.2"
"2016","6","Flujo de Depositos","-3385.2"
"2016","6","PRODUCTO INTERNO BRUTO","495921.9"
"2016","6","BALANCE GLOBAL NETO / PIB (%)","-.17"
"2016","5","INGRESOS TOTALES","38509.51"
"2016","5","Ingresos Corrientes","37298.36"
"2016","5","Donaciones HIPC","705.41"
"2016","5","Donaciones","505.74"
"2016","5","Ingresos de Capital","0"
"2016","5","GASTO CORRIENTE","29060.76"
"2016","5","Gasto de Consumo","17787.32"
"2016","5","Sueldos y salarios","12661"
"2016","5","Aportes Patronales","1485.29"
"2016","5","Bienes y servicios","3641.03"
"2016","5","Comisiones","432.88"
"2016","5","Internos","307.73"
"2016","5","Externos","125.15"
"2016","5","Intereses Deuda","4324.59"
"2016","5","Internos","3009.56"
"2016","5","Externos","1315.03"
"2016","5","Transferencias","6515.97"
"2016","5","AHORRO EN CUENTA CORRIENTE","8237.6"
"2016","5","Gasto de Capital","7961.05"
"2016","5","Inversion","3219.52"
"2016","5","Transferencias","4741.53"
"2016","5","TOTAL GASTOS NETOS","37021.81"
"2016","5","BALANCE","1487.7"
"2016","5","FINANCIAMIENTO","-1487.68"
"2016","5","CReDITO EXTERNO NETO","-633.48"
"2016","5","Desembolsos","914.96"
"2016","5","Amortizacion","-1537.04"
"2016","5","Transferencias Externas","86"
"2016","5","Bono Cupon Cero","-97.4"
"2016","5","CReDITO INTERNO NETO","-854.2"
"2016","5","Utilizacion","5812.2"
"2016","5","Amortizacion","-2083.7"
"2016","5","Otro Financiamientos","817"
"2016","5","Concesion Neta","0"
"2016","5","Flujo de Cuentas Por Pagar","-2231.5"
"2016","5","Flujo de Depositos","-3168.2"
"2016","5","PRODUCTO INTERNO BRUTO","495921.9"
"2016","5","BALANCE GLOBAL NETO / PIB (%)",".3"
"2016","4","INGRESOS TOTALES","31344.43"
"2016","4","Ingresos Corrientes","30836.52"
"2016","4","Donaciones HIPC","72.54"
"2016","4","Donaciones","435.37"
"2016","4","Ingresos de Capital","0"
"2016","4","GASTO CORRIENTE","23192.48"
"2016","4","Gasto de Consumo","14268.44"
"2016","4","Sueldos y salarios","10107.58"
"2016","4","Aportes Patronales","1201.24"
"2016","4","Bienes y servicios","2959.61"
"2016","4","Comisiones","338.56"
"2016","4","Internos","241.72"
"2016","4","Externos","96.84"
"2016","4","Intereses Deuda","3533.8"
"2016","4","Internos","2576.03"
"2016","4","Externos","957.77"
"2016","4","Transferencias","5051.68"
"2016","4","AHORRO EN CUENTA CORRIENTE","7644.04"
"2016","4","Gasto de Capital","5582.97"
"2016","4","Inversion","1755.45"
"2016","4","Transferencias","3827.52"
"2016","4","TOTAL GASTOS NETOS","28775.45"
"2016","4","BALANCE","2568.98"
"2016","4","FINANCIAMIENTO","-2568.99"
"2016","4","CReDITO EXTERNO NETO","-303.29"
"2016","4","Desembolsos","622.65"
"2016","4","Amortizacion","-859.44"
"2016","4","Transferencias Externas","30.9"
"2016","4","Bono Cupon Cero","-97.4"
"2016","4","CReDITO INTERNO NETO","-2265.7"
"2016","4","Utilizacion","3768"
"2016","4","Amortizacion","-1687.9"
"2016","4","Otro Financiamientos","720.8"
"2016","4","Concesion Neta","0"
"2016","4","Flujo de Cuentas Por Pagar","-2822.2"
"2016","4","Flujo de Depositos","-2244.4"
"2016","4","PRODUCTO INTERNO BRUTO","495921.9"
"2016","4","BALANCE GLOBAL NETO / PIB (%)",".52"
"2016","3","INGRESOS TOTALES","19698.71"
"2016","3","Ingresos Corrientes","19272.75"
"2016","3","Donaciones HIPC","72.54"
"2016","3","Donaciones","353.42"
"2016","3","Ingresos de Capital","0"
"2016","3","GASTO CORRIENTE","17861.58"
"2016","3","Gasto de Consumo","10525.89"
"2016","3","Sueldos y salarios","7540.68"
"2016","3","Aportes Patronales","922.73"
"2016","3","Bienes y servicios","2062.48"
"2016","3","Comisiones","254.5"
"2016","3","Internos","182.56"
"2016","3","Externos","71.93"
"2016","3","Intereses Deuda","3052.58"
"2016","3","Internos","2231.48"
"2016","3","Externos","821.1"
"2016","3","Transferencias","4028.61"
"2016","3","AHORRO EN CUENTA CORRIENTE","1411.17"
"2016","3","Gasto de Capital","3971.53"
"2016","3","Inversion","1100.25"
"2016","3","Transferencias","2871.29"
"2016","3","TOTAL GASTOS NETOS","21833.12"
"2016","3","BALANCE","-2134.41"
"2016","3","FINANCIAMIENTO","2134.4"
"2016","3","CReDITO EXTERNO NETO","-388.6"
"2016","3","Desembolsos","344.2"
"2016","3","Amortizacion","-664.4"
"2016","3","Transferencias Externas","29"
"2016","3","Bono Cupon Cero","-97.4"
"2016","3","CReDITO INTERNO NETO","2523"
"2016","3","Utilizacion","2233.8"
"2016","3","Amortizacion","-1280.4"
"2016","3","Otro Financiamientos","258.9"
"2016","3","Concesion Neta","0"
"2016","3","Flujo de Cuentas Por Pagar","-1559.4"
"2016","3","Flujo de Depositos","2870.1"
"2016","3","PRODUCTO INTERNO BRUTO","495921.9"
"2016","3","BALANCE GLOBAL NETO / PIB (%)","-.43"
"2016","2","INGRESOS TOTALES","13048.96"
"2016","2","Ingresos Corrientes","12692.82"
"2016","2","Donaciones HIPC","67"
"2016","2","Donaciones","289.14"
"2016","2","Ingresos de Capital","0"
"2016","2","GASTO CORRIENTE","10905.66"
"2016","2","Gasto de Consumo","6930.08"
"2016","2","Sueldos y salarios","5100.13"
"2016","2","Aportes Patronales","519.63"
"2016","2","Bienes y servicios","1310.32"
"2016","2","Comisiones","167.99"
"2016","2","Internos","121.55"
"2016","2","Externos","46.44"
"2016","2","Intereses Deuda","1337.15"
"2016","2","Internos","1091.07"
"2016","2","Externos","246.07"
"2016","2","Transferencias","2470.45"
"2016","2","AHORRO EN CUENTA CORRIENTE","1787.16"
"2016","2","Gasto de Capital","2274.39"
"2016","2","Inversion","408.03"
"2016","2","Transferencias","1866.36"
"2016","2","TOTAL GASTOS NETOS","13180.05"
"2016","2","BALANCE","-131.09"
"2016","2","FINANCIAMIENTO","131.1"
"2016","2","CReDITO EXTERNO NETO","-139.4"
"2016","2","Desembolsos","195.9"
"2016","2","Amortizacion","-364"
"2016","2","Transferencias Externas","28.7"
"2016","2","Bono Cupon Cero","0"
"2016","2","CReDITO INTERNO NETO","270.5"
"2016","2","Utilizacion","1334.9"
"2016","2","Amortizacion","-1280"
"2016","2","Otro Financiamientos","353.8"
"2016","2","Concesion Neta","0"
"2016","2","Flujo de Cuentas Por Pagar","-1210.2"
"2016","2","Flujo de Depositos","1072"
"2016","2","PRODUCTO INTERNO BRUTO","495921.9"
"2016","2","BALANCE GLOBAL NETO / PIB (%)","-.03"
"2016","1","INGRESOS TOTALES","6646.87"
"2016","1","Ingresos Corrientes","6635.93"
"2016","1","Donaciones HIPC","4.67"
"2016","1","Donaciones","6.27"
"2016","1","Ingresos de Capital","0"
"2016","1","GASTO CORRIENTE","4754.64"
"2016","1","Gasto de Consumo","3021.24"
"2016","1","Sueldos y salarios","2538.51"
"2016","1","Aportes Patronales","148.16"
"2016","1","Bienes y servicios","334.56"
"2016","1","Comisiones","66.85"
"2016","1","Internos","57.86"
"2016","1","Externos","8.99"
"2016","1","Intereses Deuda","713.92"
"2016","1","Internos","611.89"
"2016","1","Externos","102.03"
"2016","1","Transferencias","952.63"
"2016","1","AHORRO EN CUENTA CORRIENTE","1881.29"
"2016","1","Gasto de Capital","1024.23"
"2016","1","Inversion","111.11"
"2016","1","Transferencias","913.12"
"2016","1","TOTAL GASTOS NETOS","5778.87"
"2016","1","BALANCE","868"
"2016","1","FINANCIAMIENTO","-868"
"2016","1","CReDITO EXTERNO NETO","-133"
"2016","1","Desembolsos","53.6"
"2016","1","Amortizacion","-207"
"2016","1","Transferencias Externas","20.4"
"2016","1","Bono Cupon Cero","0"
"2016","1","CReDITO INTERNO NETO","-735"
"2016","1","Utilizacion","630"
"2016","1","Amortizacion","-673.4"
"2016","1","Otro Financiamientos","-18.3"
"2016","1","Concesion Neta","0"
"2016","1","Flujo de Cuentas Por Pagar","-1965.9"
"2016","1","Flujo de Depositos","1292.6"
"2016","1","PRODUCTO INTERNO BRUTO","495921.9"
"2016","1","BALANCE GLOBAL NETO / PIB (%)",".18"
