"Ano","Mes","Descripcion","Importe"
"2017","6","CReDITO INTERNO NETO","-16427.6"
"2017","6","Utilizacion","5536.7"
"2017","6","Amortizacion","-6099.5"
"2017","6","Otro Financiamientos","-10344.1"
"2017","6","Flujo de Cuentas Por Pagar","-342"
"2017","6","Flujo de Depositos","-5178.7"
"2017","6","PRODUCTO INTERNO BRUTO","542569.6"
"2017","6","BALANCE GLOBAL NETO / PIB (%)","-.28"
"2017","5","INGRESOS TOTALES","41422.28"
"2017","5","Ingresos Corrientes","40494.99"
"2017","5","Donaciones HIPC","663.88"
"2017","5","Donaciones","263.41"
"2017","5","Ingresos recibidos por intereses (ENEE)","0"
"2017","5","GASTO CORRIENTE","31654.8"
"2017","5","Gasto de Consumo","19072.04"
"2017","5","Sueldos y salarios","13509.45"
"2017","5","Aportes Patronales","1691.58"
"2017","5","Bienes y servicios","3871"
"2017","5","Comisiones","471"
"2017","5","Internos","357.85"
"2017","5","Externos","113.15"
"2017","5","Intereses Deuda","4721.66"
"2017","5","Internos","3334.8"
"2017","5","Externos","1386.86"
"2017","5","Transferencias","7390.1"
"2017","5","AHORRO EN CUENTA CORRIENTE","8840.19"
"2017","5","Gasto de Capital","8515.76"
"2017","5","Inversion","2770.9"
"2017","5","Transferencias","5744.85"
"2017","5","TOTAL GASTOS NETOS","40170.55"
"2017","5","BALANCE","1251.73"
"2017","5","FINANCIAMIENTO","-1251.7"
"2017","5","CReDITO EXTERNO NETO","15825.4"
"2017","5","Desembolsos","17666.5"
"2017","5","Amortizacion","-1821.2"
"2017","5","Transferencias Externas","87.4"
"2017","5","Bono Cupon Cero","-107.3"
"2017","5","CReDITO INTERNO NETO","-17077.1"
"2017","5","Utilizacion","4489.9"
"2017","5","Amortizacion","-5963.6"
"2017","5","Otro Financiamientos","-10859"
"2017","5","Flujo de Cuentas Por Pagar","-991.5"
"2017","5","Flujo de Depositos","-3752.9"
"2017","5","PRODUCTO INTERNO BRUTO","542569.6"
"2017","5","BALANCE GLOBAL NETO / PIB (%)",".23"
"2017","4","INGRESOS TOTALES","33989.43"
"2017","4","Ingresos Corrientes","33286.38"
"2017","4","Donaciones HIPC","517.18"
"2017","4","Donaciones","185.87"
"2017","4","Ingresos recibidos por intereses (ENEE)","0"
"2017","4","GASTO CORRIENTE","25217.89"
"2017","4","Gasto de Consumo","15166.27"
"2017","4","Sueldos y salarios","10971.63"
"2017","4","Aportes Patronales","1313.68"
"2017","4","Bienes y servicios","2880.97"
"2017","4","Comisiones","376.4"
"2017","4","Internos","278.13"
"2017","4","Externos","98.28"
"2017","4","Intereses Deuda","3673.92"
"2017","4","Internos","2645.99"
"2017","4","Externos","1027.93"
"2017","4","Transferencias","6001.29"
"2017","4","AHORRO EN CUENTA CORRIENTE","8068.49"
"2017","4","Gasto de Capital","5989.51"
"2017","4","Inversion","1759.71"
"2017","4","Transferencias","4229.8"
"2017","4","TOTAL GASTOS NETOS","31207.4"
"2017","4","BALANCE","2782.03"
"2017","4","FINANCIAMIENTO","-2782"
"2017","4","CReDITO EXTERNO NETO","16001.4"
"2017","4","Desembolsos","17137.3"
"2017","4","Amortizacion","-998.5"
"2017","4","Transferencias Externas","-30.1"
"2017","4","Bono Cupon Cero","-107.3"
"2017","4","CReDITO INTERNO NETO","-18783.4"
"2017","4","Utilizacion","4350.8"
"2017","4","Amortizacion","-5963.5"
"2017","4","Otro Financiamientos","-10852.2"
"2017","4","Flujo de Cuentas Por Pagar","-1135.7"
"2017","4","Flujo de Depositos","-5182.8"
"2017","4","PRODUCTO INTERNO BRUTO","542569.6"
"2017","4","BALANCE GLOBAL NETO / PIB (%)",".51"
"2017","3","INGRESOS TOTALES","21599.78"
"2017","3","Ingresos Corrientes","21035.14"
"2017","3","Donaciones HIPC","388"
"2017","3","Donaciones","176.65"
"2017","3","Ingresos recibidos por intereses (ENEE)","0"
"2017","3","GASTO CORRIENTE","19422.3"
"2017","3","Gasto de Consumo","11524.23"
"2017","3","Sueldos y salarios","8409.12"
"2017","3","Aportes Patronales","962.14"
"2017","3","Bienes y servicios","2152.97"
"2017","3","Comisiones","295.82"
"2017","3","Internos","214.35"
"2017","3","Externos","81.47"
"2017","3","Intereses Deuda","3306.64"
"2017","3","Internos","2402.33"
"2017","3","Externos","904.3"
"2017","3","Transferencias","4295.61"
"2017","3","AHORRO EN CUENTA CORRIENTE","1612.84"
"2017","3","Gasto de Capital","4560.4"
"2017","3","Inversion","1239.61"
"2017","3","Transferencias","3320.79"
"2017","3","TOTAL GASTOS NETOS","23982.69"
"2017","3","BALANCE","-2382.91"
"2017","3","FINANCIAMIENTO","2382.9"
"2017","3","CReDITO EXTERNO NETO","16149.9"
"2017","3","Desembolsos","17068"
"2017","3","Amortizacion","-795.6"
"2017","3","Transferencias Externas","-15.2"
"2017","3","Bono Cupon Cero","-107.3"
"2017","3","CReDITO INTERNO NETO","-13767"
"2017","3","Utilizacion","1239.1"
"2017","3","Amortizacion","-4581.9"
"2017","3","Otro Financiamientos","-9792.3"
"2017","3","Flujo de Cuentas Por Pagar","-978.3"
"2017","3","Flujo de Depositos","346.4"
"2017","3","PRODUCTO INTERNO BRUTO","542569.6"
"2017","3","BALANCE GLOBAL NETO / PIB (%)","-.44"
"2017","2","INGRESOS TOTALES","13856.02"
"2017","2","Ingresos Corrientes","13567.34"
"2017","2","Donaciones HIPC","195.77"
"2017","2","Donaciones","92.91"
"2017","2","Ingresos recibidos por intereses (ENEE)","0"
"2017","2","GASTO CORRIENTE","11463.21"
"2017","2","Gasto de Consumo","7238.79"
"2017","2","Sueldos y salarios","5653.72"
"2017","2","Aportes Patronales","511.52"
"2017","2","Bienes y servicios","1073.55"
"2017","2","Comisiones","197.01"
"2017","2","Internos","143.52"
"2017","2","Externos","53.48"
"2017","2","Intereses Deuda","1590.69"
"2017","2","Internos","1304.2"
"2017","2","Externos","286.48"
"2017","2","Transferencias","2436.73"
"2017","2","AHORRO EN CUENTA CORRIENTE","2104.13"
"2017","2","Gasto de Capital","3043.55"
"2017","2","Inversion","774.16"
"2017","2","Transferencias","2269.39"
"2017","2","TOTAL GASTOS NETOS","14506.76"
"2017","2","BALANCE","-650.74"
"2017","2","FINANCIAMIENTO","650.7"
"2017","2","CReDITO EXTERNO NETO","16262.8"
"2017","2","Desembolsos","16771.8"
"2017","2","Amortizacion","-484.6"
"2017","2","Transferencias Externas","-24.4"
"2017","2","Bono Cupon Cero","0"
"2017","2","CReDITO INTERNO NETO","-15612.1"
"2017","2","Utilizacion","1065.1"
"2017","2","Amortizacion","-4581.6"
"2017","2","Otro Financiamientos","-6996.6"
"2017","2","Flujo de Cuentas Por Pagar","-1212.2"
"2017","2","Flujo de Depositos","-3886.8"
"2017","2","PRODUCTO INTERNO BRUTO","542569.6"
"2017","2","BALANCE GLOBAL NETO / PIB (%)","-.12"
"2017","1","INGRESOS TOTALES","7241.64"
"2017","1","Ingresos Corrientes","7105.14"
"2017","1","Donaciones HIPC","63.89"
"2017","1","Donaciones","72.61"
"2017","1","Ingresos recibidos por intereses (ENEE)","0"
"2017","1","GASTO CORRIENTE","5013.64"
"2017","1","Gasto de Consumo","3358.64"
"2017","1","Sueldos y salarios","2950.72"
"2017","1","Aportes Patronales","83.69"
"2017","1","Bienes y servicios","324.22"
"2017","1","Comisiones","75.77"
"2017","1","Internos","73.13"
"2017","1","Externos","2.64"
"2017","1","Intereses Deuda","684.33"
"2017","1","Internos","531.12"
"2017","1","Externos","153.2"
"2017","1","Transferencias","894.91"
"2017","1","AHORRO EN CUENTA CORRIENTE","2091.5"
"2017","1","Gasto de Capital","1538.95"
"2017","1","Inversion","508.37"
"2017","1","Transferencias","1030.58"
"2017","1","TOTAL GASTOS NETOS","6552.59"
"2017","1","BALANCE","689.05"
"2017","1","FINANCIAMIENTO","-689"
"2017","1","CReDITO EXTERNO NETO","16427.4"
"2017","1","Desembolsos","16632.7"
"2017","1","Amortizacion","-184"
"2017","1","Transferencias Externas","-21.3"
"2017","1","Bono Cupon Cero","0"
"2017","1","CReDITO INTERNO NETO","-17116.4"
"2017","1","Utilizacion","0"
"2017","1","Amortizacion","-1.4"
"2017","1","Otro Financiamientos","797.5"
"2017","1","Flujo de Cuentas Por Pagar","-2087.2"
"2017","1","Flujo de Depositos","-15825.3"
"2017","1","PRODUCTO INTERNO BRUTO","542569.6"
"2017","1","BALANCE GLOBAL NETO / PIB (%)",".13"
